feature,shap_value,signed_effect,perspective_team
elo_diff,-0.19671,negative,NYG
ewm_net_pts_diff,0.155896,positive,NYG
ewm_ypp_away,-0.103949,negative,NYG
win_pct_diff,-0.086344,negative,NYG
ewm_ypp_diff,-0.084924,negative,NYG
elo_home,-0.076737,negative,NYG
ewm_net_pts_home,0.059569,positive,NYG
travel_miles_diff,0.033296,positive,NYG
win_pct_home,-0.029837,negative,NYG
altitude_home,-0.027913,negative,NYG
ewm_net_pts_away,0.020793,positive,NYG
elo_away,0.015352,positive,NYG
rest_days_away,-0.014816,negative,NYG
pace_plays_min_diff,-0.00805,negative,NYG
rest_days_home,-0.006348,negative,NYG
div_game,-0.00592,negative,NYG
ewm_ypp_home,0.005864,positive,NYG
is_dome_home,0.003673,positive,NYG
prime_time,0.003398,positive,NYG
rest_days_diff,-0.002864,negative,NYG
win_pct_away,0.000324,positive,NYG
rest_short_diff,-0.000242,negative,NYG
