feature,shap_value,signed_effect,perspective_team
elo_diff,-0.13317,negative,CAR
win_pct_diff,-0.086535,negative,CAR
elo_home,-0.06579,negative,CAR
ewm_ypp_away,-0.064577,negative,CAR
ewm_net_pts_diff,-0.049092,negative,CAR
ewm_ypp_diff,-0.043683,negative,CAR
altitude_home,0.039956,positive,CAR
pace_plays_min_diff,0.02191,positive,CAR
ewm_net_pts_home,-0.020549,negative,CAR
travel_miles_diff,0.017176,positive,CAR
rest_days_away,-0.014949,negative,CAR
win_pct_away,-0.0129,negative,CAR
ewm_net_pts_away,-0.010172,negative,CAR
rest_days_home,-0.008557,negative,CAR
win_pct_home,0.00741,positive,CAR
ewm_ypp_home,0.006334,positive,CAR
is_dome_home,0.005927,positive,CAR
elo_away,0.005676,positive,CAR
rest_days_diff,-0.00548,negative,CAR
div_game,0.003088,positive,CAR
prime_time,-0.000908,negative,CAR
rest_short_diff,-0.000454,negative,CAR
