feature,shap_value,signed_effect,perspective_team
ewm_ypp_diff,0.200116,positive,SF
ewm_net_pts_diff,0.170608,positive,SF
ewm_ypp_away,0.092933,positive,SF
win_pct_diff,0.075306,positive,SF
elo_away,0.073441,positive,SF
ewm_net_pts_home,0.066879,positive,SF
elo_diff,0.053123,positive,SF
rest_days_diff,0.05085,positive,SF
elo_home,0.039167,positive,SF
ewm_net_pts_away,0.030321,positive,SF
pace_plays_min_diff,0.028316,positive,SF
altitude_home,-0.013016,negative,SF
win_pct_home,0.010298,positive,SF
rest_days_away,0.010178,positive,SF
travel_miles_diff,-0.008667,negative,SF
is_dome_home,0.007821,positive,SF
rest_days_home,-0.00595,negative,SF
ewm_ypp_home,0.005947,positive,SF
win_pct_away,-0.003792,negative,SF
div_game,0.001758,positive,SF
prime_time,-0.000764,negative,SF
rest_short_diff,-0.000179,negative,SF
