feature,shap_value,signed_effect,perspective_team
elo_diff,0.14237,positive,TB
ewm_ypp_away,0.08227,positive,TB
ewm_ypp_diff,0.054449,positive,TB
pace_plays_min_diff,0.050643,positive,TB
elo_home,0.045538,positive,TB
ewm_net_pts_diff,-0.029282,negative,TB
win_pct_diff,0.025229,positive,TB
ewm_net_pts_away,0.024683,positive,TB
altitude_home,-0.0147,negative,TB
elo_away,0.010042,positive,TB
ewm_ypp_home,-0.008984,negative,TB
is_dome_home,0.007969,positive,TB
ewm_net_pts_home,-0.007738,negative,TB
rest_days_home,-0.006826,negative,TB
travel_miles_diff,0.005459,positive,TB
div_game,-0.003913,negative,TB
win_pct_home,-0.001966,negative,TB
rest_days_away,0.001961,positive,TB
win_pct_away,0.001933,positive,TB
rest_days_diff,-0.000468,negative,TB
rest_short_diff,-0.000295,negative,TB
prime_time,0.00029,positive,TB
