feature,shap_value,signed_effect,perspective_team
elo_diff,-0.163751,negative,TEN
ewm_net_pts_diff,-0.080928,negative,TEN
ewm_ypp_away,0.078283,positive,TEN
ewm_net_pts_home,-0.072473,negative,TEN
pace_plays_min_diff,0.059405,positive,TEN
ewm_ypp_diff,-0.04873,negative,TEN
elo_away,0.04006,positive,TEN
ewm_ypp_home,-0.026545,negative,TEN
altitude_home,-0.014098,negative,TEN
elo_home,-0.013962,negative,TEN
win_pct_diff,-0.012586,negative,TEN
travel_miles_diff,0.01257,positive,TEN
win_pct_away,0.010206,positive,TEN
win_pct_home,0.00925,positive,TEN
is_dome_home,0.007488,positive,TEN
ewm_net_pts_away,0.006122,positive,TEN
rest_days_home,0.005718,positive,TEN
rest_days_away,0.004582,positive,TEN
div_game,-0.002368,negative,TEN
prime_time,-0.002326,negative,TEN
rest_short_diff,-0.000433,negative,TEN
rest_days_diff,0.000351,positive,TEN
