feature,shap_value,signed_effect,perspective_team
elo_diff,0.149572,positive,SEA
ewm_net_pts_diff,0.137674,positive,SEA
win_pct_diff,0.097244,positive,SEA
ewm_ypp_away,-0.087618,negative,SEA
ewm_net_pts_home,0.068499,positive,SEA
elo_home,0.053156,positive,SEA
ewm_ypp_diff,-0.044691,negative,SEA
travel_miles_diff,0.039952,positive,SEA
pace_plays_min_diff,0.038949,positive,SEA
altitude_home,-0.025851,negative,SEA
win_pct_home,0.01601,positive,SEA
prime_time,0.013239,positive,SEA
rest_days_away,-0.011603,negative,SEA
is_dome_home,0.01146,positive,SEA
rest_days_home,-0.009281,negative,SEA
win_pct_away,0.0082,positive,SEA
rest_days_diff,-0.003994,negative,SEA
ewm_net_pts_away,-0.003374,negative,SEA
elo_away,-0.002714,negative,SEA
ewm_ypp_home,-0.002413,negative,SEA
div_game,0.002118,positive,SEA
rest_short_diff,-0.00035,negative,SEA
