feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
elo_diff,-6.605351360916506,-0.9022351265770175,0.12253498152866245,0.12253498152866245,0.0,-5.703116234339489,,,WARN,,,
win_pct_diff,0.008333333333333331,-0.0010262920334010387,0.13820708783139296,0.13820708783139296,0.0,0.00935962536673437,,,WARN,,,
rest_days_diff,-0.2,-0.061611374407582936,0.16540664206006708,0.16540664206006708,0.0,-0.13838862559241707,,,WARN,,,
is_dome_home,0.31666666666666665,0.3068072866730585,0.0,0.0,0.0,0.009859379993608142,,,OK,,,
ewm_net_pts_diff,1.0827986026270804,-0.3715889310889456,0.2234802088718839,0.2234802088718839,0.0,1.454387533716026,,,WARN,,,
ewm_ypp_diff,0.009294906833190971,-0.002421561193265793,0.2437548806602031,0.2437548806602031,0.0,0.011716468026456765,,,WARN,,,
pace_plays_min_diff,0.01741216280532795,-0.001622510101963764,0.09420119925108025,0.09420119925108025,0.0,0.019034672907291713,,,OK,,,
rest_short_diff,0.05,0.017535545023696683,0.0009348775646133872,0.0009348775646133872,0.0,0.03246445497630332,,,OK,,,
div_game,0.5,0.3610719322990127,0.0,0.0,0.0,0.1389280677009873,,,OK,,,
travel_miles_diff,-886.203771483035,-934.4087314046291,0.13481874899662327,0.13481874899662327,0.0,48.20495992159408,,,WARN,,,
altitude_home,698.3333333333334,607.1048425011753,0.018918731626490937,0.018918731626490937,0.0,91.22849083215806,,,OK,,,
prime_time,0.21666666666666667,0.20968500235072873,0.0,0.0,0.0,0.006981664315937941,,,OK,,,
