feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.152703,positive,KC
elo_diff,0.10189,positive,KC
ewm_ypp_home,-0.090373,negative,KC
elo_away,0.087409,positive,KC
ewm_net_pts_home,-0.067342,negative,KC
ewm_ypp_diff,-0.061006,negative,KC
travel_miles_diff,0.04424,positive,KC
pace_plays_min_diff,0.040874,positive,KC
elo_home,0.033361,positive,KC
ewm_ypp_away,0.030995,positive,KC
ewm_net_pts_away,-0.022211,negative,KC
altitude_home,0.017855,positive,KC
is_dome_home,0.007921,positive,KC
win_pct_diff,-0.007295,negative,KC
win_pct_home,-0.006123,negative,KC
rest_days_home,0.003774,positive,KC
rest_days_away,0.003279,positive,KC
div_game,0.003076,positive,KC
win_pct_away,0.001778,positive,KC
rest_days_diff,-0.001687,negative,KC
prime_time,-0.000874,negative,KC
rest_short_diff,-0.000242,negative,KC
