feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,-0.12009,negative,CLE
elo_diff,-0.094621,negative,CLE
pace_plays_min_diff,0.089314,positive,CLE
elo_home,-0.082005,negative,CLE
ewm_net_pts_diff,-0.066167,negative,CLE
travel_miles_diff,0.051474,positive,CLE
ewm_ypp_diff,-0.044804,negative,CLE
elo_away,0.029998,positive,CLE
ewm_net_pts_away,-0.020613,negative,CLE
altitude_home,-0.015688,negative,CLE
win_pct_home,0.009907,positive,CLE
win_pct_away,0.009627,positive,CLE
is_dome_home,0.008539,positive,CLE
win_pct_diff,0.007853,positive,CLE
ewm_ypp_home,0.004836,positive,CLE
rest_days_away,0.004529,positive,CLE
rest_days_home,0.003942,positive,CLE
prime_time,-0.002089,negative,CLE
div_game,-0.001734,negative,CLE
rest_short_diff,-0.000653,negative,CLE
rest_days_diff,-0.000633,negative,CLE
ewm_net_pts_home,0.000157,positive,CLE
