feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.140939,positive,IND
elo_diff,0.125409,positive,IND
win_pct_diff,-0.09771,negative,IND
elo_away,0.085499,positive,IND
ewm_net_pts_home,-0.078378,negative,IND
ewm_ypp_away,0.060418,positive,IND
ewm_ypp_diff,0.059764,positive,IND
elo_home,-0.057353,negative,IND
ewm_ypp_home,-0.035667,negative,IND
travel_miles_diff,-0.035064,negative,IND
pace_plays_min_diff,0.029368,positive,IND
ewm_net_pts_away,0.021057,positive,IND
altitude_home,0.015682,positive,IND
win_pct_home,-0.013663,negative,IND
is_dome_home,-0.006297,negative,IND
rest_days_away,0.005593,positive,IND
div_game,-0.004794,negative,IND
win_pct_away,-0.004249,negative,IND
rest_days_home,0.001653,positive,IND
prime_time,-0.000835,negative,IND
rest_short_diff,-0.000558,negative,IND
rest_days_diff,-0.000117,negative,IND
