feature,shap_value,signed_effect,perspective_team
elo_diff,-0.124025,negative,WAS
ewm_ypp_away,-0.10849,negative,WAS
win_pct_diff,-0.078286,negative,WAS
ewm_net_pts_diff,-0.074252,negative,WAS
elo_home,-0.060928,negative,WAS
elo_away,-0.054891,negative,WAS
travel_miles_diff,0.048312,positive,WAS
ewm_ypp_diff,-0.033441,negative,WAS
win_pct_home,-0.025655,negative,WAS
altitude_home,-0.015734,negative,WAS
ewm_net_pts_away,0.013644,positive,WAS
pace_plays_min_diff,0.009976,positive,WAS
is_dome_home,0.009792,positive,WAS
ewm_net_pts_home,-0.009734,negative,WAS
rest_days_away,0.003094,positive,WAS
win_pct_away,0.002392,positive,WAS
rest_days_home,0.002283,positive,WAS
prime_time,-0.002262,negative,WAS
ewm_ypp_home,-0.00174,negative,WAS
div_game,0.001635,positive,WAS
rest_days_diff,-0.001372,negative,WAS
rest_short_diff,-0.000307,negative,WAS
