feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.137497,positive,PIT
elo_diff,0.125737,positive,PIT
ewm_ypp_away,0.075222,positive,PIT
ewm_ypp_diff,0.042323,positive,PIT
pace_plays_min_diff,0.034559,positive,PIT
altitude_home,0.026664,positive,PIT
ewm_net_pts_away,0.023508,positive,PIT
ewm_net_pts_home,-0.019978,negative,PIT
elo_away,0.015154,positive,PIT
travel_miles_diff,-0.013127,negative,PIT
elo_home,0.011468,positive,PIT
is_dome_home,0.009563,positive,PIT
rest_days_away,0.008593,positive,PIT
ewm_ypp_home,0.00812,positive,PIT
win_pct_away,0.007711,positive,PIT
div_game,0.002323,positive,PIT
rest_days_home,0.002216,positive,PIT
rest_days_diff,-0.00092,negative,PIT
prime_time,-0.000859,negative,PIT
rest_short_diff,-0.000456,negative,PIT
win_pct_diff,0.000389,positive,PIT
win_pct_home,-0.000285,negative,PIT
