feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,-0.103011,negative,CIN
ewm_net_pts_diff,-0.081032,negative,CIN
win_pct_diff,-0.068345,negative,CIN
ewm_net_pts_home,0.057523,positive,CIN
pace_plays_min_diff,0.05584,positive,CIN
ewm_ypp_home,0.029254,positive,CIN
win_pct_away,-0.021747,negative,CIN
ewm_ypp_diff,0.020019,positive,CIN
elo_home,0.018346,positive,CIN
win_pct_home,-0.013783,negative,CIN
ewm_net_pts_away,-0.01154,negative,CIN
elo_away,-0.007835,negative,CIN
elo_diff,-0.006392,negative,CIN
is_dome_home,0.00611,positive,CIN
altitude_home,0.004922,positive,CIN
div_game,0.004305,positive,CIN
rest_days_away,0.003929,positive,CIN
prime_time,-0.003285,negative,CIN
rest_days_home,0.002021,positive,CIN
travel_miles_diff,0.001337,positive,CIN
rest_days_diff,-0.001055,negative,CIN
rest_short_diff,-0.00026,negative,CIN
