feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.172026,positive,HOU
ewm_ypp_away,0.096506,positive,HOU
elo_away,0.078444,positive,HOU
ewm_net_pts_home,0.061729,positive,HOU
ewm_ypp_diff,0.058888,positive,HOU
travel_miles_diff,0.054748,positive,HOU
ewm_net_pts_away,0.02598,positive,HOU
ewm_ypp_home,-0.02506,negative,HOU
pace_plays_min_diff,0.023035,positive,HOU
elo_diff,0.02181,positive,HOU
rest_short_diff,0.008709,positive,HOU
rest_days_away,0.007758,positive,HOU
is_dome_home,-0.007266,negative,HOU
altitude_home,-0.006363,negative,HOU
win_pct_away,-0.006215,negative,HOU
rest_days_home,0.005494,positive,HOU
div_game,-0.004403,negative,HOU
rest_days_diff,0.003068,positive,HOU
win_pct_home,0.002346,positive,HOU
elo_home,-0.001884,negative,HOU
win_pct_diff,-0.00188,negative,HOU
prime_time,-0.001332,negative,HOU
