feature,shap_value,signed_effect,perspective_team
ewm_ypp_away,-0.097866,negative,ATL
elo_diff,0.074463,positive,ATL
elo_home,-0.067384,negative,ATL
ewm_net_pts_diff,-0.062046,negative,ATL
pace_plays_min_diff,0.05209,positive,ATL
ewm_ypp_diff,-0.037278,negative,ATL
elo_away,0.032738,positive,ATL
ewm_net_pts_away,-0.021575,negative,ATL
win_pct_away,0.019174,positive,ATL
altitude_home,0.017519,positive,ATL
travel_miles_diff,0.01154,positive,ATL
ewm_ypp_home,0.005959,positive,ATL
win_pct_diff,-0.005434,negative,ATL
is_dome_home,-0.003483,negative,ATL
rest_days_away,0.003075,positive,ATL
div_game,-0.00233,negative,ATL
rest_days_diff,-0.001687,negative,ATL
rest_days_home,0.001572,positive,ATL
win_pct_home,0.001444,positive,ATL
rest_short_diff,-0.000837,negative,ATL
prime_time,-0.000808,negative,ATL
ewm_net_pts_home,0.000799,positive,ATL
