feature,shap_value,signed_effect,perspective_team
elo_diff,-0.13701,negative,ARI
ewm_net_pts_home,-0.100877,negative,ARI
ewm_net_pts_diff,-0.085354,negative,ARI
elo_away,-0.052324,negative,ARI
ewm_ypp_diff,-0.043621,negative,ARI
pace_plays_min_diff,0.039608,positive,ARI
ewm_ypp_away,-0.036191,negative,ARI
travel_miles_diff,0.027641,positive,ARI
win_pct_diff,-0.017421,negative,ARI
win_pct_away,0.014368,positive,ARI
elo_home,0.011483,positive,ARI
win_pct_home,-0.008351,negative,ARI
ewm_ypp_home,-0.008187,negative,ARI
is_dome_home,-0.007065,negative,ARI
rest_days_home,0.005456,positive,ARI
altitude_home,-0.005098,negative,ARI
div_game,-0.003718,negative,ARI
rest_days_away,0.003322,positive,ARI
prime_time,-0.002044,negative,ARI
rest_short_diff,-0.000667,negative,ARI
rest_days_diff,-0.000442,negative,ARI
ewm_net_pts_away,6.5e-05,positive,ARI
