feature,shap_value,signed_effect,perspective_team
win_pct_diff,-0.09402,negative,TB
ewm_net_pts_diff,-0.071877,negative,TB
ewm_ypp_away,0.060976,positive,TB
elo_away,0.057248,positive,TB
pace_plays_min_diff,0.055068,positive,TB
elo_home,0.039542,positive,TB
elo_diff,0.035841,positive,TB
win_pct_away,-0.020848,negative,TB
altitude_home,-0.017049,negative,TB
ewm_ypp_home,-0.014863,negative,TB
is_dome_home,0.010389,positive,TB
ewm_net_pts_away,-0.010361,negative,TB
ewm_ypp_diff,0.010332,positive,TB
ewm_net_pts_home,-0.009734,negative,TB
win_pct_home,-0.005804,negative,TB
rest_days_away,0.005742,positive,TB
travel_miles_diff,0.004247,positive,TB
div_game,-0.003192,negative,TB
rest_days_home,0.002869,positive,TB
prime_time,-0.001213,negative,TB
rest_days_diff,-0.000882,negative,TB
rest_short_diff,0.000255,positive,TB
