feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.162959,positive,PHI
elo_diff,0.116286,positive,PHI
ewm_ypp_away,0.059065,positive,PHI
ewm_ypp_diff,0.043376,positive,PHI
rest_days_away,-0.040492,negative,PHI
ewm_ypp_home,-0.038085,negative,PHI
ewm_net_pts_away,0.033292,positive,PHI
pace_plays_min_diff,0.032194,positive,PHI
elo_away,0.030345,positive,PHI
rest_days_diff,-0.02206,negative,PHI
elo_home,0.021518,positive,PHI
altitude_home,-0.01722,negative,PHI
travel_miles_diff,-0.012521,negative,PHI
is_dome_home,0.009556,positive,PHI
win_pct_away,0.006682,positive,PHI
rest_days_home,0.002619,positive,PHI
div_game,0.002298,positive,PHI
win_pct_diff,0.002237,positive,PHI
prime_time,-0.001734,negative,PHI
win_pct_home,-0.001352,negative,PHI
ewm_net_pts_home,0.000596,positive,PHI
rest_short_diff,-0.000267,negative,PHI
