game_id,game_date,home_team,away_team,home_score,away_score,home_win,home_win_prob_model,home_win_prob_model_calibrated,model_pick,actual_winner,correct,source_artifact_date,p_home_win,p_away_win,game_status
2017_01_KC_NE,2017-09-07,NE,KC,27.0,42.0,,,,NE,KC,False,20260923,0.623849,0.376151,Final
2017_01_ARI_DET,2017-09-10,DET,ARI,35.0,23.0,,,,DET,DET,True,20260923,0.688053,0.311947,Final
2017_01_ATL_CHI,2017-09-10,CHI,ATL,17.0,23.0,,,,ATL,ATL,True,20260923,0.317671,0.682329,Final
2017_01_BAL_CIN,2017-09-10,CIN,BAL,0.0,20.0,,,,CIN,BAL,False,20260923,0.799358,0.200642,Final
2017_01_CAR_SF,2017-09-10,SF,CAR,3.0,23.0,,,,CAR,CAR,True,20260923,0.399972,0.600028,Final
2017_01_IND_LA,2017-09-10,LA,IND,46.0,9.0,,,,IND,LA,False,20260923,0.293875,0.706125,Final
2017_01_JAX_HOU,2017-09-10,HOU,JAX,7.0,29.0,,,,HOU,JAX,False,20260923,0.820122,0.179878,Final
2017_01_NYG_DAL,2017-09-10,DAL,NYG,19.0,3.0,,,,DAL,DAL,True,20260923,0.857832,0.142168,Final
2017_01_NYJ_BUF,2017-09-10,BUF,NYJ,21.0,12.0,,,,BUF,BUF,True,20260923,0.660237,0.339763,Final
2017_01_OAK_TEN,2017-09-10,TEN,OAK,16.0,26.0,,,,OAK,OAK,True,20260923,0.476257,0.523743,Final
2017_01_PHI_WAS,2017-09-10,WAS,PHI,17.0,30.0,,,,WAS,PHI,False,20260923,0.634318,0.365682,Final
2017_01_PIT_CLE,2017-09-10,CLE,PIT,18.0,21.0,,,,PIT,PIT,True,20260923,0.340748,0.659252,Final
2017_01_SEA_GB,2017-09-10,GB,SEA,17.0,9.0,,,,GB,GB,True,20260923,0.833781,0.166219,Final
2017_01_LAC_DEN,2017-09-11,DEN,LAC,24.0,21.0,,,,DEN,DEN,True,20260923,0.646078,0.353922,Final
2017_01_NO_MIN,2017-09-11,MIN,NO,29.0,19.0,,,,MIN,MIN,True,20260923,0.675134,0.324866,Final
2017_02_HOU_CIN,2017-09-14,CIN,HOU,9.0,13.0,,,,CIN,HOU,False,20260923,0.572577,0.427423,Final
2017_02_ARI_IND,2017-09-17,IND,ARI,13.0,16.0,,,,IND,ARI,False,20260923,0.631419,0.368581,Final
2017_02_BUF_CAR,2017-09-17,CAR,BUF,9.0,3.0,,,,CAR,CAR,True,20260923,0.561809,0.438191,Final
2017_02_CHI_TB,2017-09-17,TB,CHI,29.0,7.0,,,,TB,TB,True,20260923,0.762595,0.237405,Final
2017_02_CLE_BAL,2017-09-17,BAL,CLE,24.0,10.0,,,,BAL,BAL,True,20260923,0.755824,0.244176,Final
2017_02_DAL_DEN,2017-09-17,DEN,DAL,42.0,17.0,,,,DAL,DEN,False,20260923,0.433612,0.566388,Final
2017_02_GB_ATL,2017-09-17,ATL,GB,34.0,23.0,,,,ATL,ATL,True,20260923,0.586609,0.413391,Final
2017_02_MIA_LAC,2017-09-17,LAC,MIA,17.0,19.0,,,,LAC,MIA,False,20260923,0.514296,0.485704,Final
2017_02_MIN_PIT,2017-09-17,PIT,MIN,26.0,9.0,,,,PIT,PIT,True,20260923,0.671039,0.328961,Final
2017_02_NE_NO,2017-09-17,NO,NE,20.0,36.0,,,,NE,NE,True,20260923,0.426493,0.573507,Final
2017_02_NYJ_OAK,2017-09-17,OAK,NYJ,45.0,20.0,,,,OAK,OAK,True,20260923,0.764276,0.235724,Final
2017_02_PHI_KC,2017-09-17,KC,PHI,27.0,20.0,,,,KC,KC,True,20260923,0.731018,0.268982,Final
2017_02_SF_SEA,2017-09-17,SEA,SF,12.0,9.0,,,,SEA,SEA,True,20260923,0.775228,0.224772,Final
2017_02_TEN_JAX,2017-09-17,JAX,TEN,16.0,37.0,,,,TEN,TEN,True,20260923,0.419032,0.580968,Final
2017_02_WAS_LA,2017-09-17,LA,WAS,20.0,27.0,,,,WAS,WAS,True,20260923,0.454624,0.545376,Final
2017_02_DET_NYG,2017-09-18,NYG,DET,10.0,24.0,,,,NYG,DET,False,20260923,0.576697,0.423303,Final
2017_03_LA_SF,2017-09-21,SF,LA,39.0,41.0,,,,SF,LA,False,20260923,0.505085,0.494915,Final
2017_03_ATL_DET,2017-09-24,DET,ATL,26.0,30.0,,,,ATL,ATL,True,20260923,0.493405,0.506595,Final
2017_03_BAL_JAX,2017-09-24,JAX,BAL,44.0,7.0,,,,BAL,JAX,False,20260923,0.412477,0.587523,Final
2017_03_CIN_GB,2017-09-24,GB,CIN,27.0,24.0,,,,GB,GB,True,20260923,0.730388,0.269612,Final
2017_03_CLE_IND,2017-09-24,IND,CLE,31.0,28.0,,,,IND,IND,True,20260923,0.797603,0.202397,Final
2017_03_DEN_BUF,2017-09-24,BUF,DEN,26.0,16.0,,,,DEN,BUF,False,20260923,0.463632,0.536368,Final
2017_03_HOU_NE,2017-09-24,NE,HOU,36.0,33.0,,,,NE,NE,True,20260923,0.707146,0.292854,Final
2017_03_KC_LAC,2017-09-24,LAC,KC,10.0,24.0,,,,KC,KC,True,20260923,0.381309,0.618691,Final
2017_03_MIA_NYJ,2017-09-24,NYJ,MIA,20.0,6.0,,,,MIA,NYJ,False,20260923,0.304612,0.695388,Final
2017_03_NO_CAR,2017-09-24,CAR,NO,13.0,34.0,,,,CAR,NO,False,20260923,0.644729,0.355271,Final
2017_03_NYG_PHI,2017-09-24,PHI,NYG,27.0,24.0,,,,NYG,PHI,False,20260923,0.469984,0.530016,Final
2017_03_OAK_WAS,2017-09-24,WAS,OAK,27.0,10.0,,,,OAK,WAS,False,20260923,0.371793,0.628207,Final
2017_03_PIT_CHI,2017-09-24,CHI,PIT,23.0,17.0,,,,PIT,CHI,False,20260923,0.240379,0.759621,Final
2017_03_SEA_TEN,2017-09-24,TEN,SEA,33.0,27.0,,,,TEN,TEN,True,20260923,0.621404,0.378596,Final
2017_03_TB_MIN,2017-09-24,MIN,TB,34.0,17.0,,,,MIN,MIN,True,20260923,0.53582,0.46418,Final
2017_03_DAL_ARI,2017-09-25,ARI,DAL,17.0,28.0,,,,DAL,DAL,True,20260923,0.35755,0.64245,Final
2017_04_CHI_GB,2017-09-28,GB,CHI,35.0,14.0,,,,GB,GB,True,20260923,0.761031,0.238969,Final
2017_04_BUF_ATL,2017-10-01,ATL,BUF,17.0,23.0,,,,ATL,BUF,False,20260923,0.71299,0.28701,Final
2017_04_CAR_NE,2017-10-01,NE,CAR,30.0,33.0,,,,NE,CAR,False,20260923,0.748633,0.251367,Final
2017_04_CIN_CLE,2017-10-01,CLE,CIN,7.0,31.0,,,,CIN,CIN,True,20260923,0.461098,0.538902,Final
2017_04_DET_MIN,2017-10-01,MIN,DET,7.0,14.0,,,,MIN,DET,False,20260923,0.542313,0.457687,Final
2017_04_IND_SEA,2017-10-01,SEA,IND,46.0,18.0,,,,SEA,SEA,True,20260923,0.630643,0.369357,Final
2017_04_JAX_NYJ,2017-10-01,NYJ,JAX,23.0,20.0,,,,NYJ,NYJ,True,20260923,0.598437,0.401563,Final
2017_04_LA_DAL,2017-10-01,DAL,LA,30.0,35.0,,,,DAL,LA,False,20260923,0.784256,0.215744,Final
2017_04_NO_MIA,2017-10-01,MIA,NO,0.0,20.0,,,,MIA,NO,False,20260923,0.655016,0.344984,Final
2017_04_NYG_TB,2017-10-01,TB,NYG,25.0,23.0,,,,TB,TB,True,20260923,0.584332,0.415668,Final
2017_04_OAK_DEN,2017-10-01,DEN,OAK,16.0,10.0,,,,DEN,DEN,True,20260923,0.519763,0.480237,Final
2017_04_PHI_LAC,2017-10-01,LAC,PHI,24.0,26.0,,,,LAC,PHI,False,20260923,0.530439,0.469561,Final
2017_04_PIT_BAL,2017-10-01,BAL,PIT,9.0,26.0,,,,PIT,PIT,True,20260923,0.495998,0.504002,Final
2017_04_SF_ARI,2017-10-01,ARI,SF,18.0,15.0,,,,ARI,ARI,True,20260923,0.740455,0.259545,Final
2017_04_TEN_HOU,2017-10-01,HOU,TEN,57.0,14.0,,,,HOU,HOU,True,20260923,0.533032,0.466968,Final
2017_04_WAS_KC,2017-10-02,KC,WAS,29.0,20.0,,,,KC,KC,True,20260923,0.70399,0.29601,Final
2017_07_KC_OAK,2017-10-19,OAK,KC,31.0,30.0,,,,KC,OAK,False,20260923,0.463999,0.536001,Final
2017_07_ARI_LA,2017-10-22,LA,ARI,33.0,0.0,,,,LA,LA,True,20260923,0.507657,0.492343,Final
2017_07_ATL_NE,2017-10-22,NE,ATL,23.0,7.0,,,,NE,NE,True,20260923,0.616009,0.383991,Final
2017_07_BAL_MIN,2017-10-22,MIN,BAL,24.0,16.0,,,,MIN,MIN,True,20260923,0.595247,0.404753,Final
2017_07_CAR_CHI,2017-10-22,CHI,CAR,17.0,3.0,,,,CAR,CHI,False,20260923,0.458505,0.541495,Final
2017_07_CIN_PIT,2017-10-22,PIT,CIN,29.0,14.0,,,,PIT,PIT,True,20260923,0.659471,0.340529,Final
2017_07_DAL_SF,2017-10-22,SF,DAL,10.0,40.0,,,,DAL,DAL,True,20260923,0.318153,0.681847,Final
2017_07_DEN_LAC,2017-10-22,LAC,DEN,21.0,0.0,,,,LAC,LAC,True,20260923,0.513687,0.486313,Final
2017_07_JAX_IND,2017-10-22,IND,JAX,0.0,27.0,,,,IND,JAX,False,20260923,0.597339,0.402661,Final
2017_07_NO_GB,2017-10-22,GB,NO,17.0,26.0,,,,GB,NO,False,20260923,0.608393,0.391607,Final
2017_07_NYJ_MIA,2017-10-22,MIA,NYJ,31.0,28.0,,,,MIA,MIA,True,20260923,0.648763,0.351237,Final
2017_07_SEA_NYG,2017-10-22,NYG,SEA,7.0,24.0,,,,NYG,SEA,False,20260923,0.523153,0.476847,Final
2017_07_TB_BUF,2017-10-22,BUF,TB,30.0,27.0,,,,BUF,BUF,True,20260923,0.53484,0.46516,Final
2017_07_TEN_CLE,2017-10-22,CLE,TEN,9.0,12.0,,,,TEN,TEN,True,20260923,0.35531,0.64469,Final
2017_07_WAS_PHI,2017-10-23,PHI,WAS,34.0,24.0,,,,PHI,PHI,True,20260923,0.586026,0.413974,Final
2017_12_LAC_DAL,2017-11-23,DAL,LAC,6.0,28.0,,,,DAL,LAC,False,20260923,0.580042,0.419958,Final
2017_12_MIN_DET,2017-11-23,DET,MIN,23.0,30.0,,,,DET,MIN,False,20260923,0.522792,0.477208,Final
2017_12_NYG_WAS,2017-11-23,WAS,NYG,20.0,10.0,,,,WAS,WAS,True,20260923,0.588208,0.411792,Final
2017_12_BUF_KC,2017-11-26,KC,BUF,10.0,16.0,,,,KC,BUF,False,20260923,0.698815,0.301185,Final
2017_12_CAR_NYJ,2017-11-26,NYJ,CAR,27.0,35.0,,,,CAR,CAR,True,20260923,0.451048,0.548952,Final
2017_12_CHI_PHI,2017-11-26,PHI,CHI,31.0,3.0,,,,PHI,PHI,True,20260923,0.78148,0.21852,Final
2017_12_CLE_CIN,2017-11-26,CIN,CLE,30.0,16.0,,,,CIN,CIN,True,20260923,0.729475,0.270525,Final
2017_12_DEN_OAK,2017-11-26,OAK,DEN,21.0,14.0,,,,OAK,OAK,True,20260923,0.631501,0.368499,Final
2017_12_GB_PIT,2017-11-26,PIT,GB,31.0,28.0,,,,PIT,PIT,True,20260923,0.690315,0.309685,Final
2017_12_JAX_ARI,2017-11-26,ARI,JAX,27.0,24.0,,,,JAX,ARI,False,20260923,0.497185,0.502815,Final
2017_12_MIA_NE,2017-11-26,NE,MIA,35.0,17.0,,,,NE,NE,True,20260923,0.772175,0.227825,Final
2017_12_NO_LA,2017-11-26,LA,NO,26.0,20.0,,,,NO,LA,False,20260923,0.45367,0.54633,Final
2017_12_SEA_SF,2017-11-26,SF,SEA,13.0,24.0,,,,SEA,SEA,True,20260923,0.341322,0.658678,Final
2017_12_TB_ATL,2017-11-26,ATL,TB,34.0,20.0,,,,ATL,ATL,True,20260923,0.653609,0.346391,Final
2017_12_TEN_IND,2017-11-26,IND,TEN,16.0,20.0,,,,TEN,TEN,True,20260923,0.479816,0.520184,Final
2017_12_HOU_BAL,2017-11-27,BAL,HOU,23.0,16.0,,,,BAL,BAL,True,20260923,0.601128,0.398872,Final
2017_13_WAS_DAL,2017-11-30,DAL,WAS,38.0,14.0,,,,DAL,DAL,True,20260923,0.57486,0.42514,Final
2017_13_CAR_NO,2017-12-03,NO,CAR,31.0,21.0,,,,NO,NO,True,20260923,0.591179,0.408821,Final
2017_13_CLE_LAC,2017-12-03,LAC,CLE,19.0,10.0,,,,LAC,LAC,True,20260923,0.821523,0.178477,Final
2017_13_DEN_MIA,2017-12-03,MIA,DEN,35.0,9.0,,,,MIA,MIA,True,20260923,0.591248,0.408752,Final
2017_13_DET_BAL,2017-12-03,BAL,DET,44.0,20.0,,,,BAL,BAL,True,20260923,0.567139,0.432861,Final
2017_13_HOU_TEN,2017-12-03,TEN,HOU,24.0,13.0,,,,TEN,TEN,True,20260923,0.64058,0.35942,Final
2017_13_IND_JAX,2017-12-03,JAX,IND,30.0,10.0,,,,JAX,JAX,True,20260923,0.627566,0.372434,Final
2017_13_KC_NYJ,2017-12-03,NYJ,KC,38.0,31.0,,,,KC,NYJ,False,20260923,0.438773,0.561227,Final
2017_13_LA_ARI,2017-12-03,ARI,LA,16.0,32.0,,,,LA,LA,True,20260923,0.49835,0.50165,Final
2017_13_MIN_ATL,2017-12-03,ATL,MIN,9.0,14.0,,,,ATL,MIN,False,20260923,0.570799,0.429201,Final
2017_13_NE_BUF,2017-12-03,BUF,NE,3.0,23.0,,,,NE,NE,True,20260923,0.312184,0.687816,Final
2017_13_NYG_OAK,2017-12-03,OAK,NYG,24.0,17.0,,,,OAK,OAK,True,20260923,0.653712,0.346288,Final
2017_13_PHI_SEA,2017-12-03,SEA,PHI,24.0,10.0,,,,PHI,SEA,False,20260923,0.46279,0.53721,Final
2017_13_SF_CHI,2017-12-03,CHI,SF,14.0,15.0,,,,CHI,SF,False,20260923,0.619277,0.380723,Final
2017_13_TB_GB,2017-12-03,GB,TB,26.0,20.0,,,,GB,GB,True,20260923,0.588977,0.411023,Final
2017_13_PIT_CIN,2017-12-04,CIN,PIT,20.0,23.0,,,,PIT,PIT,True,20260923,0.392601,0.607399,Final
2017_14_NO_ATL,2017-12-07,ATL,NO,20.0,17.0,,,,ATL,ATL,True,20260923,0.552026,0.447974,Final
2017_14_BAL_PIT,2017-12-10,PIT,BAL,39.0,38.0,,,,PIT,PIT,True,20260923,0.659332,0.340668,Final
2017_14_CHI_CIN,2017-12-10,CIN,CHI,7.0,33.0,,,,CIN,CHI,False,20260923,0.685966,0.314034,Final
2017_14_DAL_NYG,2017-12-10,NYG,DAL,10.0,30.0,,,,DAL,DAL,True,20260923,0.438987,0.561013,Final
2017_14_DET_TB,2017-12-10,TB,DET,21.0,24.0,,,,TB,DET,False,20260923,0.535957,0.464043,Final
2017_14_GB_CLE,2017-12-10,CLE,GB,21.0,27.0,,,,GB,GB,True,20260923,0.305075,0.694925,Final
2017_14_IND_BUF,2017-12-10,BUF,IND,13.0,7.0,,,,BUF,BUF,True,20260923,0.62464,0.37536,Final
2017_14_MIN_CAR,2017-12-10,CAR,MIN,31.0,24.0,,,,MIN,CAR,False,20260923,0.485922,0.514078,Final
2017_14_NYJ_DEN,2017-12-10,DEN,NYJ,23.0,0.0,,,,DEN,DEN,True,20260923,0.506997,0.493003,Final
2017_14_OAK_KC,2017-12-10,KC,OAK,26.0,15.0,,,,KC,KC,True,20260923,0.547774,0.452226,Final
2017_14_PHI_LA,2017-12-10,LA,PHI,35.0,43.0,,,,PHI,PHI,True,20260923,0.494607,0.505393,Final
2017_14_SEA_JAX,2017-12-10,JAX,SEA,30.0,24.0,,,,SEA,JAX,False,20260923,0.489879,0.510121,Final
2017_14_SF_HOU,2017-12-10,HOU,SF,16.0,26.0,,,,HOU,SF,False,20260923,0.680742,0.319258,Final
2017_14_TEN_ARI,2017-12-10,ARI,TEN,12.0,7.0,,,,TEN,ARI,False,20260923,0.441716,0.558284,Final
2017_14_WAS_LAC,2017-12-10,LAC,WAS,30.0,13.0,,,,LAC,LAC,True,20260923,0.671927,0.328073,Final
2017_14_NE_MIA,2017-12-11,MIA,NE,27.0,20.0,,,,NE,MIA,False,20260923,0.328999,0.671001,Final
2017_15_DEN_IND,2017-12-14,IND,DEN,13.0,25.0,,,,IND,DEN,False,20260923,0.513792,0.486208,Final
2017_15_CHI_DET,2017-12-16,DET,CHI,20.0,10.0,,,,DET,DET,True,20260923,0.686009,0.313991,Final
2017_15_LAC_KC,2017-12-16,KC,LAC,30.0,13.0,,,,KC,KC,True,20260923,0.556927,0.443073,Final
2017_15_ARI_WAS,2017-12-17,WAS,ARI,20.0,15.0,,,,WAS,WAS,True,20260923,0.554556,0.445444,Final
2017_15_BAL_CLE,2017-12-17,CLE,BAL,10.0,27.0,,,,BAL,BAL,True,20260923,0.301502,0.698498,Final
2017_15_CIN_MIN,2017-12-17,MIN,CIN,34.0,7.0,,,,MIN,MIN,True,20260923,0.725909,0.274091,Final
2017_15_DAL_OAK,2017-12-17,OAK,DAL,17.0,20.0,,,,OAK,DAL,False,20260923,0.520111,0.479889,Final
2017_15_GB_CAR,2017-12-17,CAR,GB,31.0,24.0,,,,CAR,CAR,True,20260923,0.600057,0.399943,Final
2017_15_HOU_JAX,2017-12-17,JAX,HOU,45.0,7.0,,,,JAX,JAX,True,20260923,0.674928,0.325072,Final
2017_15_LA_SEA,2017-12-17,SEA,LA,7.0,42.0,,,,SEA,LA,False,20260923,0.616616,0.383384,Final
2017_15_MIA_BUF,2017-12-17,BUF,MIA,24.0,16.0,,,,BUF,BUF,True,20260923,0.522784,0.477216,Final
2017_15_NE_PIT,2017-12-17,PIT,NE,24.0,27.0,,,,PIT,NE,False,20260923,0.547311,0.452689,Final
2017_15_NYJ_NO,2017-12-17,NO,NYJ,31.0,19.0,,,,NO,NO,True,20260923,0.72903,0.27097,Final
2017_15_PHI_NYG,2017-12-17,NYG,PHI,29.0,34.0,,,,PHI,PHI,True,20260923,0.356403,0.643597,Final
2017_15_TEN_SF,2017-12-17,SF,TEN,25.0,23.0,,,,TEN,SF,False,20260923,0.407479,0.592521,Final
2017_15_ATL_TB,2017-12-18,TB,ATL,21.0,24.0,,,,ATL,ATL,True,20260923,0.429357,0.570643,Final
2017_16_IND_BAL,2017-12-23,BAL,IND,23.0,16.0,,,,BAL,BAL,True,20260923,0.752871,0.247129,Final
2017_16_MIN_GB,2017-12-23,GB,MIN,0.0,16.0,,,,MIN,MIN,True,20260923,0.468629,0.531371,Final
2017_16_ATL_NO,2017-12-24,NO,ATL,23.0,13.0,,,,NO,NO,True,20260923,0.566885,0.433115,Final
2017_16_BUF_NE,2017-12-24,NE,BUF,37.0,16.0,,,,NE,NE,True,20260923,0.753529,0.246471,Final
2017_16_CLE_CHI,2017-12-24,CHI,CLE,20.0,3.0,,,,CHI,CHI,True,20260923,0.711091,0.288909,Final
2017_16_DEN_WAS,2017-12-24,WAS,DEN,27.0,11.0,,,,WAS,WAS,True,20260923,0.569298,0.430702,Final
2017_16_DET_CIN,2017-12-24,CIN,DET,26.0,17.0,,,,DET,CIN,False,20260923,0.416493,0.583507,Final
2017_16_JAX_SF,2017-12-24,SF,JAX,44.0,33.0,,,,JAX,SF,False,20260923,0.392268,0.607732,Final
2017_16_LAC_NYJ,2017-12-24,NYJ,LAC,7.0,14.0,,,,LAC,LAC,True,20260923,0.419836,0.580164,Final
2017_16_LA_TEN,2017-12-24,TEN,LA,23.0,27.0,,,,TEN,LA,False,20260923,0.521254,0.478746,Final
2017_16_MIA_KC,2017-12-24,KC,MIA,29.0,13.0,,,,KC,KC,True,20260923,0.668546,0.331454,Final
2017_16_NYG_ARI,2017-12-24,ARI,NYG,23.0,0.0,,,,ARI,ARI,True,20260923,0.614976,0.385024,Final
2017_16_SEA_DAL,2017-12-24,DAL,SEA,12.0,21.0,,,,DAL,SEA,False,20260923,0.672107,0.327893,Final
2017_16_TB_CAR,2017-12-24,CAR,TB,22.0,19.0,,,,CAR,CAR,True,20260923,0.695178,0.304822,Final
2017_16_OAK_PHI,2017-12-25,PHI,OAK,19.0,10.0,,,,PHI,PHI,True,20260923,0.680273,0.319727,Final
2017_16_PIT_HOU,2017-12-25,HOU,PIT,6.0,34.0,,,,PIT,PIT,True,20260923,0.305499,0.694501,Final
2017_17_ARI_SEA,2017-12-31,SEA,ARI,24.0,26.0,,,,SEA,ARI,False,20260923,0.623669,0.376331,Final
2017_17_BUF_MIA,2017-12-31,MIA,BUF,16.0,22.0,,,,MIA,BUF,False,20260923,0.586107,0.413893,Final
2017_17_CAR_ATL,2017-12-31,ATL,CAR,22.0,10.0,,,,ATL,ATL,True,20260923,0.580739,0.419261,Final
2017_17_CHI_MIN,2017-12-31,MIN,CHI,23.0,10.0,,,,MIN,MIN,True,20260923,0.781199,0.218801,Final
2017_17_CIN_BAL,2017-12-31,BAL,CIN,27.0,31.0,,,,BAL,CIN,False,20260923,0.709754,0.290246,Final
2017_17_CLE_PIT,2017-12-31,PIT,CLE,28.0,24.0,,,,PIT,PIT,True,20260923,0.90179,0.09821,Final
2017_17_DAL_PHI,2017-12-31,PHI,DAL,0.0,6.0,,,,PHI,DAL,False,20260923,0.654184,0.345816,Final
2017_17_GB_DET,2017-12-31,DET,GB,35.0,11.0,,,,DET,DET,True,20260923,0.606363,0.393637,Final
2017_17_HOU_IND,2017-12-31,IND,HOU,22.0,13.0,,,,IND,IND,True,20260923,0.588481,0.411519,Final
2017_17_JAX_TEN,2017-12-31,TEN,JAX,15.0,10.0,,,,TEN,TEN,True,20260923,0.547351,0.452649,Final
2017_17_KC_DEN,2017-12-31,DEN,KC,24.0,27.0,,,,KC,KC,True,20260923,0.40196,0.59804,Final
2017_17_NO_TB,2017-12-31,TB,NO,31.0,24.0,,,,NO,TB,False,20260923,0.395702,0.604298,Final
2017_17_NYJ_NE,2017-12-31,NE,NYJ,26.0,6.0,,,,NE,NE,True,20260923,0.84907,0.15093,Final
2017_17_OAK_LAC,2017-12-31,LAC,OAK,30.0,10.0,,,,LAC,LAC,True,20260923,0.629676,0.370324,Final
2017_17_SF_LA,2017-12-31,LA,SF,13.0,34.0,,,,LA,SF,False,20260923,0.725549,0.274451,Final
2017_17_WAS_NYG,2017-12-31,NYG,WAS,18.0,10.0,,,,WAS,NYG,False,20260923,0.447609,0.552391,Final
2018_01_ATL_PHI,2018-09-06,PHI,ATL,18.0,12.0,,,,PHI,PHI,True,20260923,0.574049,0.425951,Final
2018_01_BUF_BAL,2018-09-09,BAL,BUF,47.0,3.0,,,,BAL,BAL,True,20260923,0.601556,0.398444,Final
2018_01_CHI_GB,2018-09-09,GB,CHI,24.0,23.0,,,,GB,GB,True,20260923,0.64423,0.35577,Final
2018_01_CIN_IND,2018-09-09,IND,CIN,23.0,34.0,,,,IND,CIN,False,20260923,0.516285,0.483715,Final
2018_01_DAL_CAR,2018-09-09,CAR,DAL,16.0,8.0,,,,CAR,CAR,True,20260923,0.540006,0.459994,Final
2018_01_HOU_NE,2018-09-09,NE,HOU,27.0,20.0,,,,NE,NE,True,20260923,0.865077,0.134923,Final
2018_01_JAX_NYG,2018-09-09,NYG,JAX,15.0,20.0,,,,NYG,JAX,False,20260923,0.500085,0.499915,Final
2018_01_KC_LAC,2018-09-09,LAC,KC,28.0,38.0,,,,LAC,KC,False,20260923,0.562731,0.437269,Final
2018_01_PIT_CLE,2018-09-09,CLE,PIT,21.0,21.0,,,,PIT,PIT,True,20260923,0.198334,0.801666,Final
2018_01_SEA_DEN,2018-09-09,DEN,SEA,27.0,24.0,,,,DEN,DEN,True,20260923,0.511124,0.488876,Final
2018_01_SF_MIN,2018-09-09,MIN,SF,24.0,16.0,,,,MIN,MIN,True,20260923,0.721017,0.278983,Final
2018_01_TB_NO,2018-09-09,NO,TB,40.0,48.0,,,,NO,TB,False,20260923,0.679967,0.320033,Final
2018_01_TEN_MIA,2018-09-09,MIA,TEN,27.0,20.0,,,,MIA,MIA,True,20260923,0.541282,0.458718,Final
2018_01_WAS_ARI,2018-09-09,ARI,WAS,6.0,24.0,,,,ARI,WAS,False,20260923,0.600332,0.399668,Final
2018_01_LA_OAK,2018-09-10,OAK,LA,13.0,33.0,,,,OAK,LA,False,20260923,0.534337,0.465663,Final
2018_01_NYJ_DET,2018-09-10,DET,NYJ,17.0,48.0,,,,DET,NYJ,False,20260923,0.743591,0.256409,Final
2018_02_BAL_CIN,2018-09-13,CIN,BAL,34.0,23.0,,,,BAL,CIN,False,20260923,0.487596,0.512404,Final
2018_02_ARI_LA,2018-09-16,LA,ARI,34.0,0.0,,,,LA,LA,True,20260923,0.667396,0.332604,Final
2018_02_CAR_ATL,2018-09-16,ATL,CAR,31.0,24.0,,,,ATL,ATL,True,20260923,0.590383,0.409617,Final
2018_02_CLE_NO,2018-09-16,NO,CLE,21.0,18.0,,,,NO,NO,True,20260923,0.824907,0.175093,Final
2018_02_DET_SF,2018-09-16,SF,DET,30.0,27.0,,,,SF,SF,True,20260923,0.529885,0.470115,Final
2018_02_HOU_TEN,2018-09-16,TEN,HOU,20.0,17.0,,,,TEN,TEN,True,20260923,0.70908,0.29092,Final
2018_02_IND_WAS,2018-09-16,WAS,IND,9.0,21.0,,,,WAS,IND,False,20260923,0.70461,0.29539,Final
2018_02_KC_PIT,2018-09-16,PIT,KC,37.0,42.0,,,,PIT,KC,False,20260923,0.598124,0.401876,Final
2018_02_LAC_BUF,2018-09-16,BUF,LAC,20.0,31.0,,,,LAC,LAC,True,20260923,0.445941,0.554059,Final
2018_02_MIA_NYJ,2018-09-16,NYJ,MIA,12.0,20.0,,,,NYJ,MIA,False,20260923,0.512859,0.487141,Final
2018_02_MIN_GB,2018-09-16,GB,MIN,29.0,29.0,,,,MIN,MIN,True,20260923,0.419378,0.580622,Final
2018_02_NE_JAX,2018-09-16,JAX,NE,31.0,20.0,,,,NE,JAX,False,20260923,0.368859,0.631141,Final
2018_02_NYG_DAL,2018-09-16,DAL,NYG,20.0,13.0,,,,DAL,DAL,True,20260923,0.711056,0.288944,Final
2018_02_OAK_DEN,2018-09-16,DEN,OAK,20.0,19.0,,,,DEN,DEN,True,20260923,0.586795,0.413205,Final
2018_02_PHI_TB,2018-09-16,TB,PHI,27.0,21.0,,,,PHI,TB,False,20260923,0.485111,0.514889,Final
2018_02_SEA_CHI,2018-09-17,CHI,SEA,24.0,17.0,,,,SEA,CHI,False,20260923,0.454489,0.545511,Final
2018_03_NYJ_CLE,2018-09-20,CLE,NYJ,21.0,17.0,,,,NYJ,CLE,False,20260923,0.43914,0.56086,Final
2018_03_BUF_MIN,2018-09-23,MIN,BUF,6.0,27.0,,,,MIN,BUF,False,20260923,0.762463,0.237537,Final
2018_03_CHI_ARI,2018-09-23,ARI,CHI,14.0,16.0,,,,ARI,CHI,False,20260923,0.57669,0.42331,Final
2018_03_CIN_CAR,2018-09-23,CAR,CIN,31.0,21.0,,,,CAR,CAR,True,20260923,0.621114,0.378886,Final
2018_03_DAL_SEA,2018-09-23,SEA,DAL,24.0,13.0,,,,DAL,SEA,False,20260923,0.480702,0.519298,Final
2018_03_DEN_BAL,2018-09-23,BAL,DEN,27.0,14.0,,,,BAL,BAL,True,20260923,0.619813,0.380187,Final
2018_03_GB_WAS,2018-09-23,WAS,GB,31.0,17.0,,,,WAS,WAS,True,20260923,0.578202,0.421798,Final
2018_03_IND_PHI,2018-09-23,PHI,IND,20.0,16.0,,,,PHI,PHI,True,20260923,0.725058,0.274942,Final
2018_03_LAC_LA,2018-09-23,LA,LAC,35.0,23.0,,,,LA,LA,True,20260923,0.59175,0.40825,Final
