feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,-0.116261,negative,GB
ewm_net_pts_home,-0.057961,negative,GB
elo_away,-0.053873,negative,GB
pace_plays_min_diff,0.050602,positive,GB
elo_home,0.044525,positive,GB
ewm_ypp_away,0.03317,positive,GB
altitude_home,0.027481,positive,GB
rest_days_home,-0.023235,negative,GB
ewm_ypp_home,-0.019768,negative,GB
ewm_ypp_diff,-0.018583,negative,GB
win_pct_away,0.015986,positive,GB
prime_time,0.013374,positive,GB
rest_days_away,-0.011765,negative,GB
win_pct_diff,-0.011242,negative,GB
travel_miles_diff,0.009076,positive,GB
is_dome_home,0.009027,positive,GB
elo_diff,0.006577,positive,GB
rest_days_diff,0.002194,positive,GB
div_game,0.002165,positive,GB
win_pct_home,0.001667,positive,GB
rest_short_diff,-0.000179,negative,GB
ewm_net_pts_away,3.1e-05,positive,GB
