feature,shap_value,signed_effect,perspective_team
ewm_net_pts_diff,0.169564,positive,DAL
elo_diff,0.138367,positive,DAL
elo_away,0.127421,positive,DAL
ewm_net_pts_home,-0.065497,negative,DAL
ewm_ypp_diff,0.054663,positive,DAL
elo_home,0.048717,positive,DAL
ewm_ypp_away,0.046079,positive,DAL
win_pct_away,0.028966,positive,DAL
pace_plays_min_diff,0.02484,positive,DAL
ewm_net_pts_away,-0.024264,negative,DAL
travel_miles_diff,-0.01911,negative,DAL
ewm_ypp_home,0.012817,positive,DAL
altitude_home,0.011737,positive,DAL
rest_days_away,0.007944,positive,DAL
is_dome_home,-0.007047,negative,DAL
win_pct_diff,0.0054,positive,DAL
rest_short_diff,0.003708,positive,DAL
div_game,0.002382,positive,DAL
win_pct_home,-0.002305,negative,DAL
rest_days_home,0.002075,positive,DAL
rest_days_diff,0.001573,positive,DAL
prime_time,-0.00029,negative,DAL
